Episode,Reward,Length,TotalSteps
8208,0.211483,13,71132
8209,0.049351,3,71135
8210,0.223564,14,71149
8211,0.148754,10,71159
8212,0.339166,19,71178
8213,0.131985,8,71186
8214,0.177453,11,71197
8215,0.334323,20,71217
8216,0.203717,16,71233
8217,0.351788,20,71253
8218,0.198595,12,71265
8219,0.13973,8,71273
8220,0.160289,11,71284
8221,0.195192,13,71297
8222,0.066633,4,71301
8223,0.404644,27,71328
8224,0.299191,23,71351
8225,0.131451,8,71359
8226,0.173124,11,71370
8227,0.10491,6,71376
8228,0.016919,1,71377
8229,0.225193,16,71393
8230,0.133408,8,71401
8231,0.120206,7,71408
8232,0.130249,9,71417
8233,0.279088,16,71433
8234,0.182043,11,71444
8235,0.220735,14,71458
8236,0.389928,27,71485
8237,0.037592,2,71487
8238,0.203362,12,71499
8239,0.314518,19,71518
8240,0.179094,11,71529
8241,0.016443,1,71530
8242,0.077883,5,71535
8243,0.3139,24,71559
8244,0.283675,17,71576
8245,-0.096534,18,71594
8246,0.456419,30,71624
8247,0.183477,13,71637
8248,0.288425,17,71654
8249,0.197197,13,71667
8250,0.034863,2,71669
8251,0.086643,5,71674
8252,0.151832,10,71684
8253,0.287449,18,71702
8254,0.139992,8,71710
8255,0.202881,12,71722
8256,0.192962,12,71734
8257,0.140414,8,71742
8258,0.181799,10,71752
8259,-0.144599,15,71767
8260,0.196828,11,71778
8261,0.230595,14,71792
8262,0.146457,8,71800
8263,0.231768,17,71817
8264,0.017945,1,71818
8265,0.184578,12,71830
8266,0.185388,10,71840
8267,0.101341,7,71847
8268,0.160803,9,71856
8269,0.128167,7,71863
8270,0.227677,14,71877
8271,0.328208,23,71900
8272,0.253826,15,71915
8273,0.18746,12,71927
8274,0.253469,15,71942
8275,0.148336,11,71953
8276,0.140283,8,71961
8277,0.160635,9,71970
8278,0.320655,19,71989
8279,0.173681,11,72000
8280,0.321664,25,72025
8281,0.072943,4,72029
8282,0.146278,8,72037
8283,0.464115,28,72065
8284,0.126504,8,72073
8285,0.343415,23,72096
8286,0.345273,21,72117
8287,0.159619,10,72127
8288,0.151505,9,72136
8289,0.095693,5,72141
8290,0.087366,5,72146
8291,0.187559,11,72157
8292,0.017641,1,72158
8293,0.250435,15,72173
8294,0.298219,17,72190
8295,0.281116,16,72206
8296,0.192907,12,72218
8297,0.016366,1,72219
8298,0.179409,10,72229
8299,0.19898,12,72241
8300,0.072831,4,72245
8301,0.141489,8,72253
8302,-0.120038,22,72275
8303,0.038318,2,72277
8304,0.280058,16,72293
8305,0.113669,7,72300
8306,0.08222,5,72305
8307,0.400573,27,72332
8308,0.013704,1,72333
8309,0.158456,10,72343
8310,0.23152,13,72356
8311,0.252009,15,72371
8312,0.242078,16,72387
8313,0.264402,19,72406
8314,0.226103,15,72421
8315,0.13577,8,72429
8316,0.124888,33,72462
8317,0.183828,11,72473
8318,0.26809,16,72489
8319,0.088337,5,72494
8320,0.296037,18,72512
8321,0.012184,1,72513
8322,0.019815,1,72514
8323,0.199651,13,72527
8324,0.228194,13,72540
8325,0.292006,17,72557
8326,0.406327,26,72583
8327,0.156385,9,72592
8328,0.334342,19,72611
8329,0.296571,21,72632
8330,0.187347,12,72644
8331,0.145549,8,72652
8332,0.303521,21,72673
8333,0.190769,12,72685
8334,0.093881,5,72690
8335,0.205713,13,72703
8336,0.197118,11,72714
8337,0.15371,9,72723
8338,0.13245,8,72731
8339,0.260009,20,72751
8340,0.259501,16,72767
8341,0.286005,19,72786
8342,0.247851,15,72801
8343,0.169344,10,72811
8344,0.175931,10,72821
8345,0.265584,16,72837
8346,0.178702,12,72849
8347,0.21341,12,72861
8348,0.119005,7,72868
8349,0.198416,11,72879
8350,0.211798,12,72891
8351,0.121723,7,72898
8352,0.190161,12,72910
8353,0.14832,8,72918
8354,0.175459,10,72928
8355,0.14825,8,72936
8356,0.161121,12,72948
8357,0.284294,16,72964
8358,0.35554,22,72986
8359,0.127805,7,72993
8360,0.154361,13,73006
8361,0.304361,25,73031
8362,0.292554,17,73048
8363,0.268794,16,73064
8364,0.222738,14,73078
8365,0.119647,7,73085
8366,0.174316,10,73095
8367,0.186642,12,73107
8368,0.143726,8,73115
8369,0.340204,21,73136
8370,0.192239,12,73148
8371,0.108853,6,73154
8372,0.323788,20,73174
8373,0.169716,10,73184
8374,0.211244,13,73197
8375,0.018033,1,73198
8376,0.187097,12,73210
8377,0.201685,12,73222
8378,0.261202,18,73240
8379,0.260674,15,73255
8380,0.340216,23,73278
8381,0.196766,12,73290
8382,0.306798,19,73309
8383,0.250445,16,73325
8384,0.278847,17,73342
8385,0.155308,9,73351
8386,0.13287,8,73359
8387,0.142296,10,73369
8388,0.227824,14,73383
8389,0.175969,11,73394
8390,0.251822,15,73409
8391,0.268589,15,73424
8392,0.16239,9,73433
8393,0.110312,10,73443
8394,0.16988,10,73453
8395,0.267052,16,73469
8396,0.152668,10,73479
8397,0.201878,11,73490
8398,0.404945,23,73513
8399,0.139963,8,73521
8400,0.260223,19,73540
8401,0.138602,8,73548
8402,0.017039,1,73549
8403,0.222059,14,73563
8404,0.167668,10,73573
8405,0.203375,12,73585
8406,0.351991,28,73613
8407,0.154475,11,73624
8408,0.166464,9,73633
8409,0.17589,13,73646
8410,0.082595,6,73652
8411,0.193626,11,73663
8412,0.122022,7,73670
8413,0.254922,14,73684
8414,0.128854,7,73691
8415,0.199003,13,73704
8416,0.166424,9,73713
8417,0.123555,7,73720
8418,0.21169,14,73734
8419,0.206996,13,73747
8420,0.181873,12,73759
8421,0.153892,9,73768
8422,0.328529,19,73787
8423,0.369465,26,73813
8424,0.252053,16,73829
8425,0.257597,15,73844
8426,0.144052,11,73855
8427,0.301879,18,73873
8428,0.215695,12,73885
8429,0.160764,11,73896
8430,0.153095,9,73905
8431,0.167336,12,73917
8432,0.186813,11,73928
8433,0.012246,1,73929
8434,0.213021,12,73941
8435,0.181507,12,73953
8436,0.320687,19,73972
8437,0.058066,3,73975
8438,0.155268,10,73985
8439,0.125709,7,73992
8440,0.156803,9,74001
8441,0.186255,12,74013
8442,0.156537,9,74022
8443,0.183879,11,74033
8444,0.207198,19,74052
8445,0.27004,19,74071
8446,0.11769,7,74078
8447,0.14616,9,74087
8448,0.154672,9,74096
8449,0.175578,10,74106
8450,0.166965,10,74116
8451,0.091677,5,74121
8452,0.187702,11,74132
8453,0.196076,11,74143
8454,0.126543,7,74150
8455,0.250407,15,74165
8456,0.174974,13,74178
8457,0.191763,11,74189
8458,0.297838,21,74210
8459,0.234073,15,74225
8460,0.241989,15,74240
8461,0.388843,22,74262
8462,0.210581,18,74280
8463,0.019758,1,74281
8464,0.195857,13,74294
8465,0.539815,33,74327
8466,0.217335,13,74340
8467,0.210899,12,74352
8468,0.20458,13,74365
8469,0.202624,13,74378
8470,0.11613,8,74386
8471,0.130878,8,74394
8472,0.206143,13,74407
8473,0.45776,26,74433
8474,0.302316,27,74460
8475,0.159248,11,74471
8476,0.125226,7,74478
8477,0.219913,13,74491
8478,0.240984,14,74505
8479,0.234851,13,74518
8480,0.211121,12,74530
8481,0.014779,1,74531
8482,0.151481,9,74540
8483,0.42004,25,74565
8484,0.270555,17,74582
8485,0.190164,12,74594
8486,0.214042,15,74609
8487,0.421924,24,74633
8488,0.271581,16,74649
8489,0.270809,17,74666
8490,0.233798,13,74679
8491,0.166919,9,74688
8492,0.313092,20,74708
8493,0.019998,1,74709
8494,0.145158,8,74717
8495,0.366753,28,74745
8496,0.105473,6,74751
8497,0.107565,7,74758
8498,0.206949,13,74771
8499,0.111701,6,74777
8500,0.143707,9,74786
8501,0.150165,9,74795
8502,0.192397,17,74812
8503,0.176296,12,74824
8504,0.018869,1,74825
8505,0.262391,18,74843
8506,0.222315,13,74856
8507,0.196443,17,74873
8508,0.139263,10,74883
8509,0.153084,9,74892
8510,0.194149,12,74904
8511,0.239822,16,74920
8512,0.346152,20,74940
8513,0.173033,10,74950
8514,0.302128,18,74968
8515,0.317809,19,74987
8516,0.076443,5,74992
8517,0.173108,11,75003
8518,0.146929,9,75012
8519,0.200632,13,75025
8520,0.149779,9,75034
8521,0.184513,12,75046
8522,0.126327,7,75053
8523,0.167477,10,75063
8524,0.16619,11,75074
8525,0.152983,9,75083
8526,0.094982,7,75090
8527,0.12431,7,75097
8528,0.417167,27,75124
8529,0.11928,7,75131
8530,0.203345,11,75142
8531,0.055873,3,75145
8532,0.209695,12,75157
8533,0.26115,17,75174
8534,0.139339,9,75183
8535,0.05123,3,75186
8536,0.17027,10,75196
8537,0.261242,15,75211
8538,0.138687,8,75219
8539,0.247305,15,75234
8540,0.073273,4,75238
8541,0.230422,14,75252
8542,0.331943,24,75276
8543,0.222366,12,75288
8544,0.276838,17,75305
8545,0.272331,21,75326
8546,0.518517,31,75357
8547,0.25947,17,75374
8548,0.016901,1,75375
8549,0.137865,8,75383
8550,0.154663,9,75392
8551,0.325459,19,75411
8552,0.376526,21,75432
8553,0.106167,7,75439
8554,0.266504,16,75455
8555,0.155476,9,75464
8556,0.317275,18,75482
8557,0.057265,4,75486
8558,0.209116,12,75498
8559,0.253363,16,75514
8560,0.22735,13,75527
8561,0.111818,10,75537
8562,0.19631,11,75548
8563,0.258792,15,75563
8564,0.174037,10,75573
8565,0.227955,14,75587
8566,0.076159,4,75591
8567,0.11617,8,75599
8568,0.14201,8,75607
8569,0.167516,10,75617
8570,0.128698,9,75626
8571,0.270443,15,75641
8572,0.35532,21,75662
8573,0.17801,10,75672
8574,0.242327,14,75686
8575,0.234618,13,75699
8576,0.236461,15,75714
8577,0.144299,11,75725
8578,0.180747,11,75736
8579,0.202943,13,75749
8580,0.21245,12,75761
8581,0.019172,1,75762
8582,0.093036,5,75767
8583,0.148271,10,75777
8584,0.038575,2,75779
8585,0.427483,30,75809
8586,0.115797,8,75817
8587,0.221204,14,75831
8588,0.195685,12,75843
8589,0.19433,11,75854
8590,0.008045,1,75855
8591,0.200023,13,75868
8592,0.164196,11,75879
8593,0.176272,10,75889
8594,0.19347,12,75901
8595,0.373904,22,75923
8596,0.162753,10,75933
8597,0.132192,8,75941
8598,0.11,6,75947
8599,0.130336,9,75956
8600,0.163377,11,75967
8601,0.206663,14,75981
8602,0.511792,29,76010
8603,0.291491,20,76030
8604,0.210994,12,76042
8605,0.1636,13,76055
8606,0.279711,16,76071
8607,0.203134,12,76083
8608,0.192918,13,76096
8609,0.057707,3,76099
8610,0.231062,19,76118
8611,0.185068,11,76129
8612,0.172208,10,76139
8613,0.304961,17,76156
8614,0.293246,17,76173
8615,0.150476,9,76182
8616,0.162414,9,76191
8617,0.324399,18,76209
8618,0.073901,5,76214
8619,0.146513,11,76225
8620,0.197693,11,76236
8621,0.139226,8,76244
8622,0.018296,1,76245
8623,0.1207,7,76252
8624,0.232658,13,76265
8625,0.109442,6,76271
8626,0.466596,36,76307
8627,0.209806,13,76320
8628,0.205685,12,76332
8629,0.244774,15,76347
8630,0.068678,4,76351
8631,0.137662,10,76361
8632,0.141377,8,76369
8633,0.457169,27,76396
8634,0.144059,8,76404
8635,0.16619,10,76414
8636,0.1511,8,76422
8637,0.209839,13,76435
8638,0.199255,12,76447
8639,0.179555,11,76458
8640,0.199106,15,76473
8641,0.449383,29,76502
8642,0.136563,8,76510
8643,0.117893,8,76518
8644,0.209317,13,76531
8645,0.14414,9,76540
8646,0.150362,10,76550
8647,0.205408,13,76563
8648,0.18319,10,76573
8649,0.37849,29,76602
8650,0.235319,13,76615
8651,0.238716,14,76629
8652,0.152184,9,76638
8653,0.155015,9,76647
8654,0.195402,13,76660
8655,0.267268,22,76682
8656,0.147366,9,76691
8657,0.0203,1,76692
8658,0.268217,20,76712
8659,0.178871,10,76722
8660,0.196559,11,76733
8661,0.179967,11,76744
8662,0.16447,10,76754
8663,0.193071,15,76769
8664,0.195818,11,76780
8665,0.361151,23,76803
8666,0.389494,27,76830
8667,0.154518,10,76840
8668,0.155146,9,76849
8669,0.204305,12,76861
8670,0.271664,16,76877
8671,0.209305,12,76889
8672,0.395448,32,76921
8673,0.018675,1,76922
8674,0.230043,15,76937
8675,0.102976,7,76944
8676,0.1662,10,76954
8677,0.378762,23,76977
8678,0.258451,15,76992
8679,0.189134,13,77005
8680,0.07587,4,77009
8681,0.157398,9,77018
8682,0.204878,16,77034
8683,0.188751,11,77045
8684,0.212277,14,77059
8685,0.149732,10,77069
8686,0.24433,14,77083
8687,0.314211,18,77101
8688,0.133631,8,77109
8689,0.150848,10,77119
8690,0.365769,23,77142
8691,0.196955,11,77153
8692,0.316184,19,77172
8693,0.298239,20,77192
8694,0.111425,6,77198
8695,0.2486,14,77212
8696,0.34374,19,77231
8697,0.327497,19,77250
8698,0.018426,1,77251
8699,0.210903,12,77263
8700,0.231184,16,77279
8701,0.146784,9,77288
8702,0.095607,5,77293
8703,0.108098,6,77299
8704,0.262365,17,77316
8705,0.223436,13,77329
8706,0.362387,20,77349
8707,0.269798,15,77364
8708,0.142102,10,77374
8709,0.178504,10,77384
8710,0.130211,7,77391
8711,0.152245,9,77400
8712,0.165942,11,77411
8713,0.104939,7,77418
8714,0.117486,7,77425
8715,0.164615,11,77436
8716,0.372385,21,77457
8717,0.286426,16,77473
8718,0.152045,9,77482
8719,0.174663,11,77493
8720,0.182873,10,77503
8721,0.150312,9,77512
8722,0.210901,12,77524
8723,0.256693,16,77540
8724,0.111664,6,77546
8725,0.378245,22,77568
8726,0.03781,2,77570
8727,0.319474,20,77590
8728,0.252199,14,77604
8729,0.108245,8,77612
8730,0.158167,10,77622
8731,0.415379,26,77648
8732,0.192607,11,77659
8733,0.263163,19,77678
8734,0.169634,10,77688
8735,0.127767,7,77695
8736,0.149687,11,77706
8737,0.061012,4,77710
8738,0.239488,15,77725
8739,0.173644,10,77735
8740,0.162955,10,77745
8741,0.397339,22,77767
8742,0.235838,14,77781
8743,0.470027,27,77808
8744,0.202636,12,77820
8745,0.110574,6,77826
8746,0.233287,13,77839
8747,0.230974,16,77855
8748,0.298873,18,77873
8749,0.207466,14,77887
8750,0.150623,9,77896
8751,0.140821,8,77904
8752,0.143511,8,77912
8753,0.391214,25,77937
8754,0.234562,14,77951
8755,0.323771,21,77972
8756,0.204833,11,77983
8757,0.109091,7,77990
8758,0.160927,10,78000
8759,0.115513,7,78007
8760,0.19943,12,78019
8761,0.174272,10,78029
8762,0.159541,11,78040
8763,0.16642,13,78053
8764,0.279861,21,78074
8765,0.234833,15,78089
8766,0.157706,9,78098
8767,0.13479,8,78106
8768,0.176029,11,78117
8769,0.332413,25,78142
8770,0.120727,7,78149
8771,0.226692,14,78163
8772,0.221615,14,78177
8773,0.200396,12,78189
8774,0.158107,9,78198
8775,0.201963,12,78210
8776,0.163327,10,78220
8777,0.178159,11,78231
8778,0.156113,11,78242
8779,0.207433,12,78254
8780,0.40288,23,78277
8781,0.285854,16,78293
8782,0.433494,26,78319
8783,0.16169,10,78329
8784,0.12147,7,78336
8785,0.404118,23,78359
8786,0.191904,11,78370
8787,0.280645,16,78386
8788,0.142835,9,78395
8789,0.205761,14,78409
8790,0.175856,10,78419
8791,0.190165,11,78430
8792,0.16689,11,78441
8793,0.107523,7,78448
8794,0.193971,11,78459
8795,0.157496,9,78468
8796,0.14069,8,78476
8797,0.227338,15,78491
8798,0.157668,9,78500
8799,0.169743,10,78510
8800,0.1627,11,78521
8801,0.308881,19,78540
8802,0.2069,14,78554
8803,0.1741,11,78565
8804,0.143868,9,78574
8805,0.163679,9,78583
8806,0.11812,7,78590
8807,0.224008,13,78603
8808,0.268689,17,78620
8809,0.183577,11,78631
8810,0.203359,12,78643
8811,0.304725,19,78662
8812,0.230617,13,78675
8813,0.177355,11,78686
8814,0.343778,36,78722
8815,0.306384,18,78740
8816,0.179512,10,78750
8817,0.193323,11,78761
8818,0.225787,15,78776
8819,0.27894,16,78792
8820,0.1532,9,78801
8821,0.450014,28,78829
8822,0.122124,8,78837
8823,0.414907,25,78862
8824,0.357635,20,78882
8825,0.093927,6,78888
8826,0.22537,13,78901
8827,0.312611,18,78919
8828,0.186704,11,78930
8829,0.396027,28,78958
8830,0.122241,7,78965
8831,0.272734,16,78981
8832,0.109045,6,78987
8833,0.135582,8,78995
8834,0.236233,13,79008
8835,0.195153,13,79021
8836,0.156196,9,79030
8837,0.192775,12,79042
8838,0.179834,10,79052
8839,0.251315,15,79067
8840,0.020586,1,79068
8841,0.198036,11,79079
8842,0.154186,10,79089
8843,0.172147,14,79103
8844,0.17202,11,79114
8845,0.266976,15,79129
8846,0.179322,10,79139
8847,0.095501,5,79144
8848,0.107932,6,79150
8849,0.149462,9,79159
8850,0.199812,12,79171
8851,0.144138,10,79181
8852,0.341729,21,79202
8853,0.248681,14,79216
8854,0.20446,13,79229
8855,0.319013,19,79248
8856,0.224266,14,79262
8857,0.162175,10,79272
8858,0.112191,8,79280
8859,0.161955,10,79290
8860,0.186309,11,79301
8861,0.196686,11,79312
8862,0.018016,1,79313
8863,0.202135,12,79325
8864,0.300393,18,79343
8865,0.363451,21,79364
8866,0.135589,8,79372
8867,0.231281,14,79386
8868,0.180644,11,79397
8869,0.23059,13,79410
8870,0.127584,7,79417
8871,0.166839,10,79427
8872,0.257852,17,79444
8873,0.016708,1,79445
8874,0.204333,13,79458
8875,0.570722,33,79491
8876,0.415624,26,79517
8877,0.242774,15,79532
8878,0.310517,18,79550
8879,0.223852,14,79564
8880,0.01743,1,79565
8881,0.163964,11,79576
8882,0.220399,14,79590
8883,0.148669,8,79598
8884,0.172577,12,79610
8885,0.215325,12,79622
8886,0.14509,8,79630
8887,0.681719,41,79671
8888,0.418991,24,79695
8889,0.184398,10,79705
8890,0.189089,11,79716
8891,0.137719,8,79724
8892,0.132672,8,79732
8893,0.26125,17,79749
8894,0.331785,21,79770
8895,0.429578,24,79794
8896,0.192823,13,79807
8897,0.188399,13,79820
8898,0.190146,12,79832
8899,0.196447,11,79843
8900,0.215995,12,79855
8901,0.170338,13,79868
8902,0.294205,17,79885
8903,0.063797,4,79889
8904,0.279856,16,79905
8905,0.319322,22,79927
8906,0.164153,9,79936
8907,0.191533,11,79947
8908,0.214154,13,79960
8909,0.350138,22,79982
8910,0.273892,19,80001
8911,0.435533,28,80029
8912,0.30115,23,80052
8913,0.004346,1,80053
8914,0.262628,18,80071
8915,0.186368,10,80081
8916,0.1146,6,80087
8917,0.095075,5,80092
8918,0.359077,21,80113
8919,0.17326,10,80123
8920,0.39087,28,80151
8921,0.287345,18,80169
8922,0.317109,21,80190
8923,0.182256,13,80203
8924,0.16448,9,80212
8925,0.018567,1,80213
8926,0.195198,11,80224
8927,0.251881,14,80238
8928,0.176796,12,80250
8929,0.091957,5,80255
8930,0.124678,8,80263
8931,0.251723,15,80278
8932,0.32061,21,80299
8933,0.243077,16,80315
8934,0.170804,10,80325
8935,0.264779,17,80342
8936,0.185723,11,80353
8937,0.019422,1,80354
8938,0.018524,1,80355
8939,0.165103,9,80364
8940,0.322981,19,80383
8941,0.173266,10,80393
8942,0.127471,7,80400
8943,0.124214,7,80407
8944,0.247113,16,80423
8945,0.218192,13,80436
8946,0.103401,6,80442
8947,0.184998,11,80453
8948,0.397545,23,80476
8949,0.161016,10,80486
8950,0.319284,18,80504
8951,0.278762,19,80523
8952,0.171974,12,80535
8953,0.291846,18,80553
8954,0.149388,9,80562
8955,0.344483,20,80582
8956,0.171684,10,80592
8957,0.154442,9,80601
8958,0.113153,6,80607
8959,0.176818,11,80618
8960,0.11992,8,80626
8961,0.244371,14,80640
8962,0.175088,10,80650
8963,0.355933,22,80672
8964,0.259517,18,80690
8965,0.224432,14,80704
8966,0.176387,13,80717
8967,0.18451,11,80728
8968,0.165925,9,80737
8969,0.166733,10,80747
8970,0.220461,15,80762
8971,0.248561,19,80781
8972,0.241794,14,80795
8973,0.178101,12,80807
8974,0.18785,13,80820
8975,0.307579,20,80840
8976,0.275056,19,80859
8977,0.120852,7,80866
8978,0.262734,16,80882
8979,0.192149,11,80893
8980,0.229492,13,80906
8981,0.133268,8,80914
8982,0.177723,10,80924
8983,0.135138,10,80934
8984,0.147003,9,80943
8985,0.21025,13,80956
8986,0.131982,8,80964
8987,0.265352,15,80979
8988,0.186782,11,80990
8989,0.021236,1,80991
8990,0.186143,12,81003
8991,0.100125,6,81009
8992,0.205844,12,81021
8993,0.256938,16,81037
8994,0.27323,15,81052
8995,0.256446,18,81070
8996,0.224945,13,81083
8997,0.168865,11,81094
8998,0.20729,14,81108
8999,0.412001,25,81133
9000,0.246805,15,81148
9001,0.473186,27,81175
9002,0.019022,1,81176
9003,0.154411,9,81185
9004,0.151003,9,81194
9005,0.11121,8,81202
9006,0.236847,16,81218
9007,0.234818,13,81231
9008,0.17745,10,81241
9009,0.180802,10,81251
9010,0.076214,4,81255
9011,0.188005,11,81266
9012,0.218024,13,81279
9013,0.168435,10,81289
9014,0.216788,12,81301
9015,0.176007,10,81311
9016,0.388031,23,81334
9017,0.149989,9,81343
9018,0.178009,10,81353
9019,0.285356,16,81369
9020,0.232349,14,81383
9021,0.146258,11,81394
9022,0.247332,17,81411
9023,0.295497,27,81438
9024,0.269565,15,81453
9025,0.277481,18,81471
9026,0.095269,5,81476
9027,0.187702,12,81488
9028,0.118576,8,81496
9029,0.249478,14,81510
9030,0.239117,15,81525
9031,0.372914,21,81546
9032,0.210371,13,81559
9033,0.151482,9,81568
9034,0.123264,7,81575
9035,0.207236,12,81587
9036,0.155929,9,81596
9037,0.09776,8,81604
9038,0.276551,16,81620
9039,0.256783,16,81636
9040,0.163546,9,81645
9041,0.13608,9,81654
9042,0.290762,16,81670
9043,0.188542,12,81682
9044,0.213387,13,81695
9045,0.181238,11,81706
9046,0.156962,9,81715
9047,0.072187,4,81719
9048,0.330237,19,81738
9049,0.200936,14,81752
9050,0.170454,10,81762
9051,0.070961,4,81766
9052,0.211241,13,81779
9053,0.175697,10,81789
9054,0.297178,18,81807
9055,0.20912,12,81819
9056,0.208937,12,81831
9057,0.265094,16,81847
9058,0.275245,16,81863
9059,0.308542,19,81882
9060,0.198129,11,81893
9061,0.163343,11,81904
9062,0.132624,8,81912
9063,0.105241,7,81919
9064,0.309179,22,81941
9065,0.157659,11,81952
9066,0.519969,30,81982
9067,0.178534,10,81992
9068,0.137472,8,82000
9069,0.172511,10,82010
9070,0.200318,11,82021
9071,0.210987,13,82034
9072,0.201119,12,82046
9073,0.357137,27,82073
9074,0.145238,8,82081
9075,0.314541,18,82099
9076,0.597175,34,82133
9077,0.33272,27,82160
9078,0.206304,12,82172
9079,0.287851,16,82188
9080,0.266262,16,82204
9081,0.161009,9,82213
9082,0.493682,29,82242
9083,0.175106,10,82252
9084,0.176315,11,82263
9085,0.126856,7,82270
9086,0.446504,45,82315
9087,0.110925,7,82322
9088,0.128042,7,82329
9089,0.386691,26,82355
9090,0.182834,11,82366
9091,0.26569,19,82385
9092,0.299316,17,82402
9093,0.102079,6,82408
9094,0.241604,13,82421
9095,0.181985,10,82431
9096,0.018185,1,82432
9097,0.127578,7,82439
9098,0.27313,16,82455
9099,0.413127,25,82480
9100,0.180385,10,82490
9101,0.163443,10,82500
9102,0.275482,19,82519
9103,0.177128,10,82529
9104,0.214684,13,82542
9105,0.210281,12,82554
9106,0.148522,8,82562
9107,0.153628,9,82571
9108,0.269339,15,82586
9109,0.195814,11,82597
9110,0.365878,21,82618
9111,0.164203,10,82628
9112,0.234033,13,82641
9113,0.123448,7,82648
9114,0.130233,7,82655
9115,0.259456,15,82670
9116,0.250407,15,82685
9117,0.137724,10,82695
9118,0.148111,9,82704
9119,0.183053,11,82715
9120,0.241176,13,82728
9121,0.255284,19,82747
9122,0.145418,8,82755
9123,0.283918,16,82771
9124,0.375446,21,82792
9125,0.253015,15,82807
9126,0.185952,12,82819
9127,0.237549,14,82833
9128,0.199353,11,82844
9129,0.148146,12,82856
9130,0.272457,18,82874
9131,0.219564,12,82886
9132,0.126225,7,82893
9133,0.22657,13,82906
9134,0.202654,11,82917
9135,0.039212,2,82919
9136,0.125201,8,82927
9137,0.172364,10,82937
9138,0.238654,14,82951
9139,0.345827,20,82971
9140,0.314642,19,82990
9141,0.334443,20,83010
9142,0.202073,15,83025
9143,0.131435,7,83032
9144,0.280361,16,83048
9145,0.014655,1,83049
9146,0.112228,8,83057
9147,0.211588,14,83071
9148,0.286609,16,83087
9149,0.31191,20,83107
9150,0.223597,13,83120
9151,0.290451,17,83137
9152,0.198933,13,83150
9153,0.038379,2,83152
9154,0.611869,35,83187
9155,0.277606,17,83204
9156,0.293862,18,83222
9157,0.118529,7,83229
9158,0.226199,13,83242
9159,0.179061,10,83252
9160,0.194331,11,83263
9161,0.189712,11,83274
9162,0.214275,12,83286
9163,0.276829,17,83303
9164,0.331913,19,83322
9165,0.231565,13,83335
9166,0.254428,16,83351
9167,-0.132802,17,83368
9168,0.290414,18,83386
9169,0.199791,12,83398
9170,0.224164,12,83410
9171,0.461684,27,83437
9172,-0.108478,20,83457
9173,0.266158,21,83478
9174,0.143078,8,83486
9175,0.238982,14,83500
9176,0.140566,9,83509
9177,0.353553,25,83534
9178,0.331715,22,83556
9179,0.015847,1,83557
9180,0.313813,18,83575
9181,0.172799,10,83585
9182,0.163207,10,83595
9183,0.174706,13,83608
9184,0.013821,1,83609
9185,0.341246,19,83628
9186,0.176471,10,83638
9187,0.137299,8,83646
9188,0.126139,8,83654
9189,0.623314,36,83690
9190,0.186127,12,83702
9191,0.239214,14,83716
9192,0.295438,17,83733
9193,0.251318,15,83748
9194,0.309565,18,83766
9195,0.124643,7,83773
9196,0.304888,21,83794
9197,0.285173,19,83813
9198,0.107225,6,83819
9199,0.127869,7,83826
9200,0.225886,15,83841
9201,0.209861,13,83854
9202,0.164517,10,83864
9203,0.322305,21,83885
9204,0.020334,1,83886
9205,0.378416,33,83919
9206,0.197523,15,83934
9207,0.14983,9,83943
9208,0.357002,23,83966
9209,0.206508,12,83978
9210,0.132711,8,83986
9211,0.234085,13,83999
9212,0.017963,1,84000
9213,0.020179,1,84001
9214,0.381838,24,84025
9215,0.204585,11,84036
9216,0.199855,13,84049
9217,0.281904,17,84066
9218,0.139322,10,84076
9219,0.288172,16,84092
9220,0.09207,5,84097
9221,0.184571,10,84107
9222,0.635743,36,84143
9223,0.196836,11,84154
9224,0.303535,20,84174
9225,0.138514,9,84183
9226,0.232729,14,84197
9227,0.171057,12,84209
9228,0.230332,13,84222
9229,0.166608,11,84233
9230,0.186544,11,84244
9231,0.239984,13,84257
9232,0.302173,19,84276
9233,0.256688,16,84292
9234,0.236683,16,84308
9235,0.167271,9,84317
9236,0.231187,14,84331
9237,0.12833,9,84340
9238,0.393394,24,84364
9239,0.383349,22,84386
9240,0.330771,19,84405
9241,0.345502,19,84424
9242,0.325795,19,84443
9243,0.039221,2,84445
9244,0.146141,9,84454
9245,0.629108,41,84495
9246,0.126226,7,84502
9247,0.064325,4,84506
9248,0.174775,10,84516
9249,0.072149,4,84520
9250,0.06413,4,84524
9251,0.154209,10,84534
9252,0.223774,15,84549
9253,0.303836,19,84568
9254,0.295928,18,84586
9255,0.161539,9,84595
9256,0.203785,13,84608
9257,0.151056,8,84616
9258,0.46095,26,84642
9259,0.129726,7,84649
9260,0.210284,12,84661
9261,0.107722,6,84667
9262,0.201494,11,84678
9263,0.1484,9,84687
9264,0.205253,13,84700
9265,0.124766,7,84707
9266,0.273974,21,84728
9267,0.23679,13,84741
9268,0.560688,46,84787
9269,0.129318,8,84795
9270,0.257952,15,84810
9271,0.20049,11,84821
9272,0.28225,18,84839
9273,0.09278,5,84844
9274,0.17731,11,84855
9275,0.018409,1,84856
9276,0.568311,35,84891
9277,0.162801,11,84902
9278,0.164758,12,84914
9279,0.229384,14,84928
9280,0.24602,14,84942
9281,0.181729,10,84952
9282,0.157457,12,84964
